Year,Month,State,Genus Species,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,causative_agent,prep_location,perc_tot_illnesses,perc_tot_hospitalizations,perc_tot_deaths,Year/Month
2009,2,Washington,Norovirus,,13,3.0,0.0,"salad, unspecified",Norovirus,,0.0034803001625032456,0.020434575301409987,0.0,2009-2
2009,3,Ohio,Norovirus Genogroup II,,19,0.0,0.0,,Norovirus,,0.005086592545197052,0.0,0.0,2009-3
2009,2,Ohio,Norovirus Genogroup II,Other (describe in remarks),5,0.0,0.0,salad bar; pasta salad with tuna and mayonnaise,Norovirus,Other,0.0013385769855781716,0.0,0.0,2009-2
2009,6,Connecticut,Bacillus cereus,Caterer (food prepared off-site from where served),100,0.0,0.0,macaroni and cheese,Bacillus,Caterer,0.02677153971156343,0.0,0.0,2009-6
2009,6,Connecticut,Norovirus,Other (describe in remarks),10,0.0,0.0,"orange juice, pasteurized",Norovirus,Other,0.002677153971156343,0.0,0.0,2009-6
2009,6,Connecticut,Scombroid toxin,Private home/residence,2,0.0,0.0,tuna steak,Scombroid toxin,Private home/residence,0.0005354307942312687,0.0,0.0,2009-6
2009,6,Massachusetts,Campylobacter jejuni,,70,2.0,0.0,,Campylobacter,,0.0187400777980944,0.013623050200939991,0.0,2009-6
2009,6,Minnesota,Clostridium perfringens,Private home/residence; Caterer (food prepared off-site from where served),18,0.0,0.0,"roast beef, unspecified",Clostridium,Private home/residence,0.004818877148081418,0.0,0.0,2009-6
2009,6,Minnesota,"Escherichia coli, Shiga toxin-producing",Restaurant - Sit-down dining,2,1.0,0.0,steak,Escherichia,Restaurant/Sit-down,0.0005354307942312687,0.006811525100469996,0.0,2009-6
2009,2,Georgia,Norovirus Genogroup II,Banquet Facility (food prepared and served on-site),8,0.0,0.0,,Norovirus,Banquet Facility,0.0021417231769250747,0.0,0.0,2009-2
2009,5,New York,Salmonella enterica,Restaurant - Sit-down dining,19,2.0,0.0,malai kofta,Salmonella,Restaurant/Sit-down,0.005086592545197052,0.013623050200939991,0.0,2009-5
2009,6,Missouri,,Restaurant - Sit-down dining,11,0.0,0.0,,,Restaurant/Sit-down,0.0029448693682719777,0.0,0.0,2009-6
2009,5,Missouri,Salmonella enterica,Private home/residence,5,1.0,0.0,,Salmonella,Private home/residence,0.0013385769855781716,0.006811525100469996,0.0,2009-5
2009,5,California,Norovirus unknown,Restaurant - other or unknown type,10,0.0,0.0,,Norovirus,Restaurant/other,0.002677153971156343,0.0,0.0,2009-5
2009,4,California,Other - Chemical/Toxin,"Fair, festival, other temp or mobile services",6,0.0,0.0,"cake, brownie",Other - Chemical/Toxin,"Fair, festival",0.0016062923826938057,0.0,0.0,2009-4
2009,1,Ohio,,Restaurant - Sit-down dining,2,0.0,0.0,,,Restaurant/Sit-down,0.0005354307942312687,0.0,0.0,2009-1
2009,6,New Mexico,Salmonella enterica,,3,0.0,0.0,,Salmonella,,0.0008031461913469029,0.0,0.0,2009-6
2009,2,Ohio,,Restaurant - Sit-down dining,2,0.0,0.0,,,Restaurant/Sit-down,0.0005354307942312687,0.0,0.0,2009-2
2009,1,Ohio,,Restaurant - other or unknown type,2,0.0,0.0,,,Restaurant/other,0.0005354307942312687,0.0,0.0,2009-1
2009,6,Ohio,,Unknown,15,0.0,0.0,,,Unknown,0.004015730956734515,0.0,0.0,2009-6
2009,6,Minnesota,"Escherichia coli, Shiga toxin-producing",Caterer (food prepared off-site from where served); Grocery store,16,3.0,0.0,,Escherichia,Grocery store,0.0042834463538501495,0.020434575301409987,0.0,2009-6
2009,1,Ohio,,Restaurant - Sit-down dining,4,0.0,0.0,,,Restaurant/Sit-down,0.0010708615884625374,0.0,0.0,2009-1
2009,6,Ohio,"Escherichia coli, Shiga toxin-producing",Private home/residence,2,2.0,0.0,"ground beef, hamburger",Escherichia,Private home/residence,0.0005354307942312687,0.013623050200939991,0.0,2009-6
2009,3,Ohio,,Restaurant - Sit-down dining,4,2.0,0.0,"pizza, meat; pizza, meat; cheesy bread stick",,Restaurant/Sit-down,0.0010708615884625374,0.013623050200939991,0.0,2009-3
2009,5,Florida,"Escherichia coli, Shiga toxin-producing",,30,0.0,0.0,,Escherichia,,0.00803146191346903,0.0,0.0,2009-5
2009,1,Florida,Norovirus Genogroup II,,24,0.0,0.0,,Norovirus,,0.006425169530775223,0.0,0.0,2009-1
2009,5,Oklahoma,Staphylococcus aureus,,39,0.0,0.0,chicken salad,Staphylococcus,,0.010440900487509739,0.0,0.0,2009-5
2009,6,Tennessee,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0.0,0.0,"sandwich, roast beef",,Restaurant/Fast-food,0.0016062923826938057,0.0,0.0,2009-6
2009,1,Ohio,Norovirus Genogroup II,Caterer (food prepared off-site from where served),22,0.0,0.0,"sandwich, deli",Norovirus,Caterer,0.005889738736543955,0.0,0.0,2009-1
2009,5,California,Norovirus,,14,0.0,0.0,,Norovirus,,0.0037480155596188807,0.0,0.0,2009-5
2009,5,California,Bacillus cereus,Restaurant - Sit-down dining,4,0.0,0.0,,Bacillus,Restaurant/Sit-down,0.0010708615884625374,0.0,0.0,2009-5
2009,5,California,,Restaurant - other or unknown type,21,0.0,0.0,,,Restaurant/other,0.00562202333942832,0.0,0.0,2009-5
2009,1,Florida,Ciguatoxin,Private home/residence,3,,,"fish, baracuda",Ciguatoxin,Private home/residence,0.0008031461913469029,,,2009-1
2009,1,Florida,Norovirus Genogroup II,Restaurant - Sit-down dining,3,,,"squid/calamari, unspecified",Norovirus,Restaurant/Sit-down,0.0008031461913469029,,,2009-1
2009,7,Missouri,,Other (describe in remarks),25,0.0,0.0,"onion, unspecified",,Other,0.0066928849278908575,0.0,0.0,2009-7
2009,3,Ohio,,,2,0.0,0.0,,,,0.0005354307942312687,0.0,0.0,2009-3
2009,6,Florida,Ciguatoxin,Restaurant - Sit-down dining,5,,,"fish, grouper",Ciguatoxin,Restaurant/Sit-down,0.0013385769855781716,,,2009-6
2009,6,Florida,Ciguatoxin,Private home/residence,4,,,"fish, baracuda",Ciguatoxin,Private home/residence,0.0010708615884625374,,,2009-6
2009,6,Florida,Ciguatoxin,Private home/residence,2,,,"fish, baracuda",Ciguatoxin,Private home/residence,0.0005354307942312687,,,2009-6
2009,4,Michigan,,Caterer (food prepared off-site from where served),13,0.0,0.0,"chicken, unspecified; macaroni and cheese; turkey dishes",,Caterer,0.0034803001625032456,0.0,0.0,2009-4
2009,3,Michigan,,,9,,0.0,,,,0.002409438574040709,,0.0,2009-3
2009,4,Michigan,,Restaurant - other or unknown type,2,,0.0,,,Restaurant/other,0.0005354307942312687,,0.0,2009-4
2009,3,Michigan,,Restaurant - other or unknown type,7,0.0,0.0,,,Restaurant/other,0.0018740077798094403,0.0,0.0,2009-3
2009,5,California,,Restaurant - Sit-down dining,6,0.0,0.0,"pudding, unspecified",,Restaurant/Sit-down,0.0016062923826938057,0.0,0.0,2009-5
2009,6,Utah,,,15,,0.0,,,,0.004015730956734515,,0.0,2009-6
2009,3,Utah,Campylobacter jejuni,Private home/residence,10,0.0,0.0,"queso fresco, unpasteurized",Campylobacter,Private home/residence,0.002677153971156343,0.0,0.0,2009-3
2009,2,Colorado,Norovirus,Restaurant - Sit-down dining,6,0.0,0.0,"flauta, chicken; chile relleno, unspecified; lettuce",Norovirus,Restaurant/Sit-down,0.0016062923826938057,0.0,0.0,2009-2
2009,7,Minnesota,Norovirus,Other (describe in remarks),6,0.0,0.0,"deli meat, sliced turkey",Norovirus,Other,0.0016062923826938057,0.0,0.0,2009-7
2009,7,Minnesota,Norovirus,Restaurant - Sit-down dining,5,0.0,0.0,salads,Norovirus,Restaurant/Sit-down,0.0013385769855781716,0.0,0.0,2009-7
2009,6,Illinois,Hepatitis A,"Restaurant - ""Fast-food""(drive up service or pay at counter)",34,14.0,0.0,,Hepatitis A,Restaurant/Fast-food,0.009102323501931566,0.09536135140657993,0.0,2009-6
2009,2,Colorado,,Restaurant - Sit-down dining,4,0.0,0.0,,,Restaurant/Sit-down,0.0010708615884625374,0.0,0.0,2009-2
2009,5,Colorado,Clostridium perfringens,Restaurant - Sit-down dining,5,0.0,0.0,ground beef,Clostridium,Restaurant/Sit-down,0.0013385769855781716,0.0,0.0,2009-5
2009,3,North Carolina,Salmonella enterica,Long-term care/nursing home/assisted living facility,10,0.0,0.0,,Salmonella,Long-term care/nursing home,0.002677153971156343,0.0,0.0,2009-3
2009,5,California,Salmonella enterica,Caterer (food prepared off-site from where served),7,0.0,0.0,"vegetable dip, unspecified",Salmonella,Caterer,0.0018740077798094403,0.0,0.0,2009-5
2009,1,Colorado,Norovirus,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,1.0,0.0,"pizza, vegetable",Norovirus,Restaurant/Fast-food,0.002677153971156343,0.006811525100469996,0.0,2009-1
2009,1,Colorado,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,"sandwich, roast beef",,Restaurant/Fast-food,0.0005354307942312687,0.0,0.0,2009-1
2009,1,Colorado,Norovirus,Caterer (food prepared off-site from where served),9,0.0,0.0,"sandwich, turkey",Norovirus,Caterer,0.002409438574040709,0.0,0.0,2009-1
2009,7,Massachusetts,Salmonella enterica,,7,1.0,0.0,,Salmonella,,0.0018740077798094403,0.006811525100469996,0.0,2009-7
2009,5,Indiana,Salmonella enterica,,7,1.0,0.0,,Salmonella,,0.0018740077798094403,0.006811525100469996,0.0,2009-5
2009,6,Indiana,,Prison/jail,107,0.0,0.0,stew/chili/chowder,,Prison/jail,0.02864554749137287,0.0,0.0,2009-6
2009,7,Tennessee,Salmonella enterica; Salmonella enterica,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),53,7.0,0.0,"pork, bbq",Salmonella,Restaurant/Sit-down,0.014188916047128618,0.04768067570328997,0.0,2009-7
2009,6,Colorado,Norovirus,Restaurant - Sit-down dining,32,0.0,0.0,"sandwich, turkey",Norovirus,Restaurant/Sit-down,0.008566892707700299,0.0,0.0,2009-6
2009,6,Kansas,,Restaurant - Sit-down dining,2,0.0,0.0,,,Restaurant/Sit-down,0.0005354307942312687,0.0,0.0,2009-6
2009,6,Kansas,Norovirus unknown,Restaurant - Sit-down dining,13,0.0,0.0,,Norovirus,Restaurant/Sit-down,0.0034803001625032456,0.0,0.0,2009-6
2009,6,Nevada,Norovirus unknown,Banquet Facility (food prepared and served on-site),44,0.0,0.0,,Norovirus,Banquet Facility,0.01177947747308791,0.0,0.0,2009-6
2009,4,New Hampshire,Salmonella enterica,Other (describe in remarks),45,1.0,0.0,salads,Salmonella,Other,0.012047192870203545,0.006811525100469996,0.0,2009-4
2009,4,New Hampshire,Salmonella enterica,Camp,133,5.0,0.0,"pudding, unspecified",Salmonella,Camp,0.035606147816379365,0.034057625502349975,0.0,2009-4
2009,5,Hawaii,Ciguatoxin,,6,0.0,0.0,,Ciguatoxin,,0.0016062923826938057,0.0,0.0,2009-5
2009,7,Kansas,,Private home/residence,4,0.0,0.0,"refried beans, unspecified",,Private home/residence,0.0010708615884625374,0.0,0.0,2009-7
2009,7,Nevada,Norovirus unknown,Restaurant - Sit-down dining,7,0.0,0.0,"sandwich, club; french fries",Norovirus,Restaurant/Sit-down,0.0018740077798094403,0.0,0.0,2009-7
2009,6,North Dakota,Salmonella enterica,Private home/residence; Banquet Facility (food prepared and served on-site),55,8.0,0.0,,Salmonella,Private home/residence,0.014724346841359887,0.054492200803759966,0.0,2009-6
2009,6,North Dakota,Salmonella enterica,Private home/residence; Banquet Facility (food prepared and served on-site),36,2.0,0.0,taco meat,Salmonella,Private home/residence,0.009637754296162836,0.013623050200939991,0.0,2009-6
2009,6,North Dakota,Salmonella enterica,Private home/residence; Banquet Facility (food prepared and served on-site),88,0.0,0.0,roast beef,Salmonella,Private home/residence,0.02355895494617582,0.0,0.0,2009-6
2009,6,Maine,Salmonella enterica,Private home/residence,6,1.0,0.0,,Salmonella,Private home/residence,0.0016062923826938057,0.006811525100469996,0.0,2009-6
2009,7,New York,,Camp,24,0.0,0.0,"turkey and gravy; turkey loaf; potato, mashed",,Camp,0.006425169530775223,0.0,0.0,2009-7
2009,6,Connecticut,Cyclospora cayatenensis,Private home/residence,8,0.0,0.0,blackberries; raspberries,Cyclospora,Private home/residence,0.0021417231769250747,0.0,0.0,2009-6
2009,3,Oregon,Salmonella enterica,Restaurant - Sit-down dining; Private home/residence,26,8.0,0.0,chicken,Salmonella,Restaurant/Sit-down,0.006960600325006491,0.054492200803759966,0.0,2009-3
2009,5,Oregon,Salmonella enterica,Restaurant - Sit-down dining,3,0.0,0.0,,Salmonella,Restaurant/Sit-down,0.0008031461913469029,0.0,0.0,2009-5
2009,7,Oregon,Norovirus Genogroup II,Restaurant - Sit-down dining; Other (describe in remarks),31,1.0,0.0,mixed green salad,Norovirus,Restaurant/Sit-down,0.008299177310584663,0.006811525100469996,0.0,2009-7
2009,7,Oregon,Norovirus Genogroup II,Restaurant - Sit-down dining,17,0.0,0.0,,Norovirus,Restaurant/Sit-down,0.004551161750965783,0.0,0.0,2009-7
2009,7,Oregon,Norovirus Genogroup II,Caterer (food prepared off-site from where served),18,0.0,0.0,rolls; watermelon; cheese/roll,Norovirus,Caterer,0.004818877148081418,0.0,0.0,2009-7
2009,8,Oregon,Clostridium perfringens,Caterer (food prepared off-site from where served),21,0.0,0.0,chicken burrito,Clostridium,Caterer,0.00562202333942832,0.0,0.0,2009-8
2009,5,New York,,Restaurant - Sit-down dining,18,2.0,0.0,"zucchini, marinated; zucchini, fried; bruschetta; tomatoes with mozzerella; proscuitto with melon; peppers, red, roasted",,Restaurant/Sit-down,0.004818877148081418,0.013623050200939991,0.0,2009-5
2009,2,New York,Norovirus,Restaurant - Sit-down dining,13,1.0,0.0,,Norovirus,Restaurant/Sit-down,0.0034803001625032456,0.006811525100469996,0.0,2009-2
2009,7,New York,,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),23,2.0,0.0,"bread, unspecified; ice cream",,Restaurant/Sit-down,0.006157454133659588,0.013623050200939991,0.0,2009-7
2009,4,New York,Norovirus,School/college/university,40,0.0,0.0,"deli meat, unspecified; cheese, pre-sliced",Norovirus,School/college/university,0.010708615884625372,0.0,0.0,2009-4
2009,8,Wisconsin,Norovirus Genogroup II,Other (describe in remarks),24,0.0,0.0,,Norovirus,Other,0.006425169530775223,0.0,0.0,2009-8
2009,6,Michigan,Clostridium perfringens,Private home/residence,20,0.0,0.0,"pork, unspecified",Clostridium,Private home/residence,0.005354307942312686,0.0,0.0,2009-6
2009,7,Ohio,,Caterer (food prepared off-site from where served),36,0.0,0.0,,,Caterer,0.009637754296162836,0.0,0.0,2009-7
2009,6,California,Norovirus Genogroup I,"Restaurant - ""Fast-food""(drive up service or pay at counter)",19,0.0,0.0,,Norovirus,Restaurant/Fast-food,0.005086592545197052,0.0,0.0,2009-6
2009,6,New Mexico,,,12,0.0,0.0,,,,0.0032125847653876115,0.0,0.0,2009-6
2009,7,New Mexico,Salmonella enterica,,48,2.0,0.0,,Salmonella,,0.012850339061550446,0.013623050200939991,0.0,2009-7
2009,7,Ohio,Salmonella enterica,"Fair, festival, other temp or mobile services",2,1.0,0.0,chicken,Salmonella,"Fair, festival",0.0005354307942312687,0.006811525100469996,0.0,2009-7
2009,3,Michigan,"Escherichia coli, Shiga toxin-producing",,4,1.0,0.0,"lamb; beef, unspecified",Escherichia,,0.0010708615884625374,0.006811525100469996,0.0,2009-3
2009,8,Illinois,,Restaurant - Sit-down dining,10,0.0,0.0,crispy chicken salad; grilled chicken salad; chicken salad,,Restaurant/Sit-down,0.002677153971156343,0.0,0.0,2009-8
2009,7,South Carolina,Clostridium perfringens,Banquet Facility (food prepared and served on-site),50,0.0,0.0,"pork, bbq",Clostridium,Banquet Facility,0.013385769855781715,0.0,0.0,2009-7
2009,7,New York,"Escherichia coli, Shiga toxin-producing",Private home/residence,2,0.0,0.0,"ground beef, hamburger",Escherichia,Private home/residence,0.0005354307942312687,0.0,0.0,2009-7
2009,7,New York,"Escherichia coli, Shiga toxin-producing",,2,2.0,0.0,"ground beef, hamburger",Escherichia,,0.0005354307942312687,0.013623050200939991,0.0,2009-7
2009,7,New York,"Escherichia coli, Shiga toxin-producing",Private home/residence,3,1.0,0.0,"ground beef, hamburger",Escherichia,Private home/residence,0.0008031461913469029,0.006811525100469996,0.0,2009-7
2009,3,Kansas,Norovirus unknown,,5,0.0,0.0,,Norovirus,,0.0013385769855781716,0.0,0.0,2009-3
2009,2,Kansas,Norovirus unknown,Restaurant - Sit-down dining,3,0.0,0.0,,Norovirus,Restaurant/Sit-down,0.0008031461913469029,0.0,0.0,2009-2
2009,5,Kansas,,Restaurant - Sit-down dining,6,0.0,0.0,,,Restaurant/Sit-down,0.0016062923826938057,0.0,0.0,2009-5
2009,4,Minnesota,Salmonella enterica,Other (describe in remarks),2,0.0,0.0,"sprouts, unspecified",Salmonella,Other,0.0005354307942312687,0.0,0.0,2009-4
2009,7,Georgia,Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,,Norovirus,Restaurant/Fast-food,0.0010708615884625374,0.0,0.0,2009-7
2009,8,New York,Salmonella enterica,Restaurant - Sit-down dining,12,2.0,0.0,"sandwich, corned beef",Salmonella,Restaurant/Sit-down,0.0032125847653876115,0.013623050200939991,0.0,2009-8
2009,5,Pennsylvania,Salmonella enterica,Restaurant - Sit-down dining,2,0.0,0.0,,Salmonella,Restaurant/Sit-down,0.0005354307942312687,0.0,0.0,2009-5
2009,7,Georgia,Campylobacter jejuni,Caterer (food prepared off-site from where served),11,0.0,0.0,potato salad,Campylobacter,Caterer,0.0029448693682719777,0.0,0.0,2009-7
2009,8,Ohio,,,2,0.0,0.0,,,,0.0005354307942312687,0.0,0.0,2009-8
2009,7,New Hampshire,Norovirus Genogroup II,Camp,31,1.0,0.0,carrots,Norovirus,Camp,0.008299177310584663,0.006811525100469996,0.0,2009-7
2009,6,Maryland,,Restaurant - Sit-down dining,3,0.0,0.0,,,Restaurant/Sit-down,0.0008031461913469029,0.0,0.0,2009-6
2009,1,Georgia,Norovirus Genogroup II,Restaurant - Sit-down dining,46,1.0,0.0,,Norovirus,Restaurant/Sit-down,0.012314908267319177,0.006811525100469996,0.0,2009-1
2009,3,California,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0.0,0.0,,,Restaurant/Fast-food,0.0016062923826938057,0.0,0.0,2009-3
2009,1,Idaho,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0.0,0.0,"refried beans, unspecified",,Restaurant/Fast-food,0.002409438574040709,0.0,0.0,2009-1
2009,8,Minnesota,Ciguatoxin,Restaurant - Sit-down dining,3,0.0,0.0,"fish, baracuda",Ciguatoxin,Restaurant/Sit-down,0.0008031461913469029,0.0,0.0,2009-8
2009,8,Minnesota,"Escherichia coli, Shiga toxin-producing",Private home/residence,6,1.0,0.0,beef,Escherichia,Private home/residence,0.0016062923826938057,0.006811525100469996,0.0,2009-8
2009,8,Minnesota,"Escherichia coli, Shiga toxin-producing","Restaurant - ""Fast-food""(drive up service or pay at counter)",3,1.0,0.0,"beef, unspecified",Escherichia,Restaurant/Fast-food,0.0008031461913469029,0.006811525100469996,0.0,2009-8
2009,8,New York,"Escherichia coli, Shiga toxin-producing",Camp,2,1.0,0.0,beef,Escherichia,Camp,0.0005354307942312687,0.006811525100469996,0.0,2009-8
2009,7,Massachusetts,Salmonella enterica,Restaurant - Sit-down dining,6,2.0,0.0,,Salmonella,Restaurant/Sit-down,0.0016062923826938057,0.013623050200939991,0.0,2009-7
2009,8,Wisconsin,Campylobacter jejuni,,52,1.0,0.0,"milk, whole milk unpasteurized",Campylobacter,,0.013921200650012983,0.006811525100469996,0.0,2009-8
2009,8,Illinois,Shigella sonnei,Restaurant - Sit-down dining,14,3.0,0.0,,Shigella,Restaurant/Sit-down,0.0037480155596188807,0.020434575301409987,0.0,2009-8
2009,8,Illinois,,Restaurant - Sit-down dining,9,0.0,0.0,,,Restaurant/Sit-down,0.002409438574040709,0.0,0.0,2009-8
2009,7,Tennessee,Salmonella enterica,Restaurant - Sit-down dining,10,3.0,0.0,,Salmonella,Restaurant/Sit-down,0.002677153971156343,0.020434575301409987,0.0,2009-7
2009,2,Hawaii,Norovirus Genogroup II,,21,0.0,0.0,,Norovirus,,0.00562202333942832,0.0,0.0,2009-2
2009,7,Maryland,,Restaurant - Sit-down dining,26,0.0,0.0,,,Restaurant/Sit-down,0.006960600325006491,0.0,0.0,2009-7
2009,5,Maryland,,Restaurant - Sit-down dining,6,0.0,0.0,seafood pasta,,Restaurant/Sit-down,0.0016062923826938057,0.0,0.0,2009-5
2009,6,Arizona,,,40,0.0,0.0,,,,0.010708615884625372,0.0,0.0,2009-6
2009,8,Hawaii,Ciguatoxin,,2,1.0,0.0,,Ciguatoxin,,0.0005354307942312687,0.006811525100469996,0.0,2009-8
2009,9,Illinois,Scombroid toxin,Office/indoor workplace,3,0.0,0.0,"fish, mahi mahi",Scombroid toxin,Office,0.0008031461913469029,0.0,0.0,2009-9
2009,5,Washington,"Escherichia coli, Shiga toxin-producing",,5,2.0,0.0,,Escherichia,,0.0013385769855781716,0.013623050200939991,0.0,2009-5
2009,6,Florida,Clostridium perfringens,Restaurant - Sit-down dining,4,0.0,0.0,"sausage, pork",Clostridium,Restaurant/Sit-down,0.0010708615884625374,0.0,0.0,2009-6
2009,1,Massachusetts,,Banquet Facility (food prepared and served on-site),91,0.0,0.0,,,Banquet Facility,0.024362101137522723,0.0,0.0,2009-1
2009,7,Michigan,Salmonella enterica,,4,2.0,1.0,,Salmonella,,0.0010708615884625374,0.013623050200939991,0.2967359050445104,2009-7
2009,8,Michigan,Salmonella enterica,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,3.0,0.0,"salad, unspecified",Salmonella,Restaurant/Fast-food,0.002409438574040709,0.020434575301409987,0.0,2009-8
2009,5,Michigan,Salmonella enterica,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",21,7.0,0.0,tomatoes,Salmonella,Restaurant/Sit-down,0.00562202333942832,0.04768067570328997,0.0,2009-5
